player,player_team,opponent_team,runs_batter,balls_faced,strike_rate,role,runs_bowler,bowler_wicket,ball_no,overs,economy
SH Johnson,Kolkata Knight Riders,Rajasthan Royals,,,,bowler,42.0,1.0,27.0,4.5,9.333333333333334
SH Johnson,Kolkata Knight Riders,Royal Challengers Bengaluru,,,,bowler,31.0,0.0,14.0,2.3333333333333335,13.285714285714285
SJ Srivastava,Punjab Kings,Chennai Super Kings,,,,bowler,25.0,0.0,20.0,3.3333333333333335,7.5
SJ Srivastava,Punjab Kings,Delhi Capitals,,,,bowler,85.0,2.0,51.0,8.5,10.0
SJ Srivastava,Punjab Kings,Kolkata Knight Riders,,,,bowler,58.0,2.0,42.0,7.0,8.285714285714286
SJ Srivastava,Punjab Kings,Mumbai Indians,,,,bowler,44.0,2.0,40.0,6.666666666666667,6.6
SJ Srivastava,Punjab Kings,Other,,,,bowler,54.0,3.0,46.0,7.666666666666667,7.0434782608695645
SJ Srivastava,Punjab Kings,Rajasthan Royals,,,,bowler,49.0,1.0,27.0,4.5,10.88888888888889
SJ Srivastava,Punjab Kings,Royal Challengers Bengaluru,,,,bowler,51.0,3.0,30.0,5.0,10.2
SJ Srivastava,Punjab Kings,Sunrisers Hyderabad,,,,bowler,75.0,1.0,50.0,8.333333333333334,9.0
SK Raina,Chennai Super Kings,Delhi Capitals,,,,bowler,58.0,0.0,61.0,10.166666666666666,5.704918032786885
SK Raina,Chennai Super Kings,Kolkata Knight Riders,,,,bowler,122.0,2.0,103.0,17.166666666666668,7.106796116504854
SK Raina,Chennai Super Kings,Mumbai Indians,,,,bowler,122.0,3.0,90.0,15.0,8.133333333333333
SK Raina,Chennai Super Kings,Other,,,,bowler,75.0,0.0,80.0,13.333333333333334,5.625
SK Raina,Chennai Super Kings,Punjab Kings,,,,bowler,118.0,3.0,97.0,16.166666666666668,7.298969072164948
SK Raina,Chennai Super Kings,Rajasthan Royals,,,,bowler,91.0,4.0,83.0,13.833333333333334,6.578313253012048
SK Raina,Chennai Super Kings,Royal Challengers Bengaluru,,,,bowler,228.0,2.0,165.0,27.5,8.290909090909091
SK Raina,Chennai Super Kings,Sunrisers Hyderabad,,,,bowler,120.0,10.0,118.0,19.666666666666668,6.101694915254237
SK Raina,Other,Delhi Capitals,,,,bowler,75.0,0.0,48.0,8.0,9.375
SK Raina,Other,Kolkata Knight Riders,,,,bowler,11.0,1.0,12.0,2.0,5.5
SK Raina,Other,Mumbai Indians,,,,bowler,28.0,0.0,24.0,4.0,7.0
SK Raina,Other,Punjab Kings,,,,bowler,6.0,0.0,6.0,1.0,6.0
SK Raina,Other,Rising Pune Supergiants,,,,bowler,9.0,0.0,6.0,1.0,9.0
SK Raina,Other,Sunrisers Hyderabad,,,,bowler,55.0,0.0,37.0,6.166666666666667,8.91891891891892
SK Trivedi,Rajasthan Royals,Chennai Super Kings,,,,bowler,286.0,4.0,204.0,34.0,8.411764705882353
SK Trivedi,Rajasthan Royals,Delhi Capitals,,,,bowler,216.0,5.0,168.0,28.0,7.714285714285714
SK Trivedi,Rajasthan Royals,Kolkata Knight Riders,,,,bowler,238.0,9.0,197.0,32.833333333333336,7.248730964467004
SK Trivedi,Rajasthan Royals,Mumbai Indians,,,,bowler,232.0,7.0,205.0,34.166666666666664,6.790243902439025
SK Trivedi,Rajasthan Royals,Other,,,,bowler,155.0,6.0,135.0,22.5,6.888888888888889
SK Trivedi,Rajasthan Royals,Punjab Kings,,,,bowler,298.0,11.0,236.0,39.333333333333336,7.576271186440677
SK Trivedi,Rajasthan Royals,Royal Challengers Bengaluru,,,,bowler,211.0,9.0,166.0,27.666666666666668,7.626506024096385
SK Trivedi,Rajasthan Royals,Sunrisers Hyderabad,,,,bowler,268.0,14.0,246.0,41.0,6.536585365853658
SK Warne,Rajasthan Royals,Chennai Super Kings,,,,bowler,263.0,7.0,206.0,34.333333333333336,7.660194174757281
SK Warne,Rajasthan Royals,Delhi Capitals,,,,bowler,209.0,8.0,180.0,30.0,6.966666666666667
SK Warne,Rajasthan Royals,Kolkata Knight Riders,,,,bowler,182.0,4.0,173.0,28.833333333333332,6.3121387283237
SK Warne,Rajasthan Royals,Mumbai Indians,,,,bowler,179.0,7.0,159.0,26.5,6.754716981132075
SK Warne,Rajasthan Royals,Other,,,,bowler,47.0,4.0,48.0,8.0,5.875
SK Warne,Rajasthan Royals,Punjab Kings,,,,bowler,225.0,7.0,136.0,22.666666666666668,9.926470588235293
SK Warne,Rajasthan Royals,Royal Challengers Bengaluru,,,,bowler,153.0,8.0,156.0,26.0,5.884615384615385
SK Warne,Rajasthan Royals,Sunrisers Hyderabad,,,,bowler,189.0,12.0,165.0,27.5,6.872727272727273
SL Malinga,Mumbai Indians,Chennai Super Kings,,,,bowler,590.0,31.0,521.0,86.83333333333333,6.794625719769674
SL Malinga,Mumbai Indians,Delhi Capitals,,,,bowler,313.0,22.0,299.0,49.833333333333336,6.280936454849498
SL Malinga,Mumbai Indians,Kolkata Knight Riders,,,,bowler,457.0,20.0,411.0,68.5,6.671532846715328
SL Malinga,Mumbai Indians,Other,,,,bowler,269.0,17.0,236.0,39.333333333333336,6.838983050847458
SL Malinga,Mumbai Indians,Punjab Kings,,,,bowler,440.0,22.0,352.0,58.666666666666664,7.5
SL Malinga,Mumbai Indians,Rajasthan Royals,,,,bowler,390.0,11.0,315.0,52.5,7.428571428571429
SL Malinga,Mumbai Indians,Rising Pune Supergiants,,,,bowler,35.0,1.0,43.0,7.166666666666667,4.883720930232558
SL Malinga,Mumbai Indians,Royal Challengers Bengaluru,,,,bowler,469.0,14.0,391.0,65.16666666666667,7.19693094629156
SL Malinga,Mumbai Indians,Sunrisers Hyderabad,,,,bowler,403.0,32.0,406.0,67.66666666666667,5.955665024630542
SM Boland,Rising Pune Supergiants,Delhi Capitals,,,,bowler,31.0,2.0,24.0,4.0,7.75
SM Boland,Rising Pune Supergiants,Mumbai Indians,,,,bowler,23.0,0.0,19.0,3.1666666666666665,7.2631578947368425
SM Curran,Chennai Super Kings,Delhi Capitals,,,,bowler,86.0,2.0,62.0,10.333333333333334,8.32258064516129
SM Curran,Chennai Super Kings,Kolkata Knight Riders,,,,bowler,161.0,3.0,94.0,15.666666666666666,10.27659574468085
SM Curran,Chennai Super Kings,Mumbai Indians,,,,bowler,75.0,4.0,55.0,9.166666666666666,8.181818181818182
SM Curran,Chennai Super Kings,Punjab Kings,,,,bowler,85.0,1.0,67.0,11.166666666666666,7.611940298507463
SM Curran,Chennai Super Kings,Rajasthan Royals,,,,bowler,118.0,5.0,82.0,13.666666666666666,8.634146341463415
SM Curran,Chennai Super Kings,Royal Challengers Bengaluru,,,,bowler,170.0,6.0,113.0,18.833333333333332,9.026548672566372
SM Curran,Chennai Super Kings,Sunrisers Hyderabad,,,,bowler,110.0,2.0,75.0,12.5,8.8
SM Curran,Punjab Kings,Chennai Super Kings,,,,bowler,187.0,5.0,120.0,20.0,9.35
SM Curran,Punjab Kings,Delhi Capitals,,,,bowler,109.0,6.0,83.0,13.833333333333334,7.879518072289156
SM Curran,Punjab Kings,Gujarat Titans,,,,bowler,61.0,2.0,47.0,7.833333333333333,7.787234042553192
SM Curran,Punjab Kings,Kolkata Knight Riders,,,,bowler,183.0,2.0,87.0,14.5,12.620689655172415
SM Curran,Punjab Kings,Lucknow Super Giants,,,,bowler,97.0,7.0,68.0,11.333333333333334,8.558823529411764
SM Curran,Punjab Kings,Mumbai Indians,,,,bowler,177.0,3.0,89.0,14.833333333333334,11.932584269662922
SM Curran,Punjab Kings,Rajasthan Royals,,,,bowler,191.0,7.0,118.0,19.666666666666668,9.711864406779661
SM Curran,Punjab Kings,Royal Challengers Bengaluru,,,,bowler,138.0,2.0,81.0,13.5,10.222222222222221
SM Curran,Punjab Kings,Sunrisers Hyderabad,,,,bowler,85.0,2.0,67.0,11.166666666666666,7.611940298507463
SM Harwood,Rajasthan Royals,Chennai Super Kings,,,,bowler,22.0,0.0,13.0,2.1666666666666665,10.153846153846155
SM Harwood,Rajasthan Royals,Punjab Kings,,,,bowler,26.0,1.0,30.0,5.0,5.2
SM Harwood,Rajasthan Royals,Sunrisers Hyderabad,,,,bowler,25.0,2.0,24.0,4.0,6.25
SM Pollock,Mumbai Indians,Chennai Super Kings,,,,bowler,41.0,1.0,43.0,7.166666666666667,5.720930232558139
SM Pollock,Mumbai Indians,Delhi Capitals,,,,bowler,49.0,2.0,42.0,7.0,7.0
SM Pollock,Mumbai Indians,Kolkata Knight Riders,,,,bowler,39.0,5.0,49.0,8.166666666666666,4.775510204081633
SM Pollock,Mumbai Indians,Punjab Kings,,,,bowler,54.0,2.0,43.0,7.166666666666667,7.534883720930233
SM Pollock,Mumbai Indians,Rajasthan Royals,,,,bowler,45.0,1.0,43.0,7.166666666666667,6.27906976744186
SM Pollock,Mumbai Indians,Royal Challengers Bengaluru,,,,bowler,40.0,0.0,48.0,8.0,5.0
SM Pollock,Mumbai Indians,Sunrisers Hyderabad,,,,bowler,33.0,0.0,12.0,2.0,16.5
SMSM Senanayake,Kolkata Knight Riders,Chennai Super Kings,,,,bowler,18.0,1.0,24.0,4.0,4.5
SMSM Senanayake,Kolkata Knight Riders,Mumbai Indians,,,,bowler,50.0,1.0,24.0,4.0,12.5
SMSM Senanayake,Kolkata Knight Riders,Other,,,,bowler,22.0,1.0,24.0,4.0,5.5
SMSM Senanayake,Kolkata Knight Riders,Punjab Kings,,,,bowler,57.0,2.0,48.0,8.0,7.125
SMSM Senanayake,Kolkata Knight Riders,Rajasthan Royals,,,,bowler,26.0,2.0,26.0,4.333333333333333,6.0
SMSM Senanayake,Kolkata Knight Riders,Royal Challengers Bengaluru,,,,bowler,18.0,1.0,24.0,4.0,4.5
SMSM Senanayake,Kolkata Knight Riders,Sunrisers Hyderabad,,,,bowler,18.0,1.0,25.0,4.166666666666667,4.319999999999999
SN Khan,Punjab Kings,Royal Challengers Bengaluru,,,,bowler,6.0,0.0,2.0,0.3333333333333333,18.0
SN Thakur,Chennai Super Kings,Delhi Capitals,,,,bowler,200.0,6.0,134.0,22.333333333333332,8.955223880597016
SN Thakur,Chennai Super Kings,Gujarat Titans,,,,bowler,25.0,0.0,24.0,4.0,6.25
SN Thakur,Chennai Super Kings,Kolkata Knight Riders,,,,bowler,216.0,10.0,172.0,28.666666666666668,7.534883720930233
SN Thakur,Chennai Super Kings,Lucknow Super Giants,,,,bowler,42.0,0.0,19.0,3.1666666666666665,13.263157894736842
SN Thakur,Chennai Super Kings,Mumbai Indians,,,,bowler,258.0,4.0,169.0,28.166666666666668,9.159763313609467
SN Thakur,Chennai Super Kings,Punjab Kings,,,,bowler,255.0,12.0,171.0,28.5,8.947368421052632
SN Thakur,Chennai Super Kings,Rajasthan Royals,,,,bowler,242.0,10.0,188.0,31.333333333333332,7.723404255319149
SN Thakur,Chennai Super Kings,Royal Challengers Bengaluru,,,,bowler,246.0,9.0,161.0,26.833333333333332,9.167701863354038
SN Thakur,Chennai Super Kings,Sunrisers Hyderabad,,,,bowler,339.0,9.0,235.0,39.166666666666664,8.65531914893617
SN Thakur,Delhi Capitals,Chennai Super Kings,,,,bowler,38.0,0.0,20.0,3.3333333333333335,11.4
SN Thakur,Delhi Capitals,Gujarat Titans,,,,bowler,42.0,0.0,27.0,4.5,9.333333333333334
SN Thakur,Delhi Capitals,Kolkata Knight Riders,,,,bowler,62.0,2.0,36.0,6.0,10.333333333333334
SN Thakur,Delhi Capitals,Lucknow Super Giants,,,,bowler,69.0,4.0,52.0,8.666666666666666,7.961538461538462
SN Thakur,Delhi Capitals,Mumbai Indians,,,,bowler,79.0,2.0,45.0,7.5,10.533333333333333
SN Thakur,Delhi Capitals,Punjab Kings,,,,bowler,56.0,4.0,39.0,6.5,8.615384615384615
SN Thakur,Delhi Capitals,Rajasthan Royals,,,,bowler,56.0,0.0,45.0,7.5,7.466666666666667
SN Thakur,Delhi Capitals,Royal Challengers Bengaluru,,,,bowler,27.0,1.0,25.0,4.166666666666667,6.4799999999999995
SN Thakur,Delhi Capitals,Sunrisers Hyderabad,,,,bowler,44.0,2.0,26.0,4.333333333333333,10.153846153846155
SN Thakur,Kolkata Knight Riders,Chennai Super Kings,,,,bowler,15.0,1.0,19.0,3.1666666666666665,4.736842105263158
SN Thakur,Kolkata Knight Riders,Gujarat Titans,,,,bowler,40.0,0.0,19.0,3.1666666666666665,12.631578947368421
SN Thakur,Kolkata Knight Riders,Lucknow Super Giants,,,,bowler,27.0,2.0,14.0,2.3333333333333335,11.571428571428571
SN Thakur,Kolkata Knight Riders,Mumbai Indians,,,,bowler,25.0,1.0,13.0,2.1666666666666665,11.53846153846154
SN Thakur,Kolkata Knight Riders,Punjab Kings,,,,bowler,43.0,0.0,25.0,4.166666666666667,10.319999999999999
SN Thakur,Kolkata Knight Riders,Rajasthan Royals,,,,bowler,18.0,0.0,7.0,1.1666666666666667,15.428571428571427
SN Thakur,Kolkata Knight Riders,Royal Challengers Bengaluru,,,,bowler,15.0,1.0,12.0,2.0,7.5
SN Thakur,Kolkata Knight Riders,Sunrisers Hyderabad,,,,bowler,37.0,2.0,23.0,3.8333333333333335,9.652173913043478
SN Thakur,Lucknow Super Giants,Chennai Super Kings,,,,bowler,56.0,0.0,28.0,4.666666666666667,12.0
SN Thakur,Lucknow Super Giants,Delhi Capitals,,,,bowler,47.0,2.0,26.0,4.333333333333333,10.846153846153847
SN Thakur,Lucknow Super Giants,Gujarat Titans,,,,bowler,34.0,2.0,27.0,4.5,7.555555555555555
SN Thakur,Lucknow Super Giants,Kolkata Knight Riders,,,,bowler,52.0,2.0,32.0,5.333333333333333,9.75
SN Thakur,Lucknow Super Giants,Mumbai Indians,,,,bowler,40.0,2.0,26.0,4.333333333333333,9.230769230769232
SN Thakur,Lucknow Super Giants,Punjab Kings,,,,bowler,39.0,0.0,19.0,3.1666666666666665,12.31578947368421
SN Thakur,Lucknow Super Giants,Rajasthan Royals,,,,bowler,34.0,1.0,18.0,3.0,11.333333333333334
SN Thakur,Lucknow Super Giants,Sunrisers Hyderabad,,,,bowler,73.0,5.0,50.0,8.333333333333334,8.76
SN Thakur,Mumbai Indians,Delhi Capitals,,,,bowler,41.0,0.0,19.0,3.1666666666666665,12.947368421052632
SN Thakur,Mumbai Indians,Kolkata Knight Riders,,,,bowler,39.0,3.0,24.0,4.0,9.75
SN Thakur,Mumbai Indians,Punjab Kings,,,,bowler,42.0,1.0,22.0,3.6666666666666665,11.454545454545455
SN Thakur,Mumbai Indians,Rajasthan Royals,,,,bowler,36.0,1.0,15.0,2.5,14.4
SN Thakur,Mumbai Indians,Royal Challengers Bengaluru,,,,bowler,32.0,1.0,18.0,3.0,10.666666666666666
SN Thakur,Punjab Kings,Delhi Capitals,,,,bowler,38.0,1.0,20.0,3.3333333333333335,11.4
SN Thakur,Rising Pune Supergiants,Delhi Capitals,,,,bowler,35.0,0.0,18.0,3.0,11.666666666666666
SN Thakur,Rising Pune Supergiants,Kolkata Knight Riders,,,,bowler,52.0,0.0,39.0,6.5,8.0
SN Thakur,Rising Pune Supergiants,Mumbai Indians,,,,bowler,73.0,3.0,57.0,9.5,7.684210526315789
SN Thakur,Rising Pune Supergiants,Other,,,,bowler,39.0,2.0,38.0,6.333333333333333,6.157894736842105
SN Thakur,Rising Pune Supergiants,Punjab Kings,,,,bowler,19.0,3.0,26.0,4.333333333333333,4.384615384615385
SN Thakur,Rising Pune Supergiants,Royal Challengers Bengaluru,,,,bowler,35.0,3.0,24.0,4.0,8.75
SN Thakur,Rising Pune Supergiants,Sunrisers Hyderabad,,,,bowler,62.0,0.0,37.0,6.166666666666667,10.054054054054054
SP Narine,Kolkata Knight Riders,Chennai Super Kings,,,,bowler,560.0,27.0,542.0,90.33333333333333,6.199261992619927
SP Narine,Kolkata Knight Riders,Delhi Capitals,,,,bowler,620.0,27.0,556.0,92.66666666666667,6.690647482014388
SP Narine,Kolkata Knight Riders,Gujarat Titans,,,,bowler,124.0,4.0,92.0,15.333333333333334,8.08695652173913
SP Narine,Kolkata Knight Riders,Lucknow Super Giants,,,,bowler,165.0,6.0,165.0,27.5,6.0
SP Narine,Kolkata Knight Riders,Mumbai Indians,,,,bowler,669.0,27.0,580.0,96.66666666666667,6.9206896551724135
SP Narine,Kolkata Knight Riders,Other,,,,bowler,171.0,5.0,170.0,28.333333333333332,6.035294117647059
SP Narine,Kolkata Knight Riders,Punjab Kings,,,,bowler,730.0,36.0,639.0,106.5,6.854460093896714
SP Narine,Kolkata Knight Riders,Rajasthan Royals,,,,bowler,566.0,14.0,483.0,80.5,7.031055900621118
SP Narine,Kolkata Knight Riders,Rising Pune Supergiants,,,,bowler,104.0,3.0,95.0,15.833333333333334,6.568421052631579
SP Narine,Kolkata Knight Riders,Royal Challengers Bengaluru,,,,bowler,562.0,27.0,507.0,84.5,6.650887573964497
SP Narine,Kolkata Knight Riders,Sunrisers Hyderabad,,,,bowler,765.0,19.0,682.0,113.66666666666667,6.730205278592375
SPD Smith,Other,Rajasthan Royals,,,,bowler,5.0,0.0,2.0,0.3333333333333333,15.0
SR Tendulkar,Mumbai Indians,Delhi Capitals,,,,bowler,19.0,0.0,6.0,1.0,19.0
SR Tendulkar,Mumbai Indians,Kolkata Knight Riders,,,,bowler,11.0,0.0,12.0,2.0,5.5
SR Tendulkar,Mumbai Indians,Punjab Kings,,,,bowler,7.0,0.0,7.0,1.1666666666666667,6.0
SR Tendulkar,Mumbai Indians,Royal Challengers Bengaluru,,,,bowler,21.0,0.0,12.0,2.0,10.5
SR Watson,Chennai Super Kings,Delhi Capitals,,,,bowler,27.0,0.0,12.0,2.0,13.5
SR Watson,Chennai Super Kings,Kolkata Knight Riders,,,,bowler,58.0,2.0,39.0,6.5,8.923076923076923
SR Watson,Chennai Super Kings,Mumbai Indians,,,,bowler,70.0,2.0,50.0,8.333333333333334,8.399999999999999
SR Watson,Chennai Super Kings,Punjab Kings,,,,bowler,15.0,1.0,12.0,2.0,7.5
SR Watson,Chennai Super Kings,Rajasthan Royals,,,,bowler,22.0,1.0,25.0,4.166666666666667,5.279999999999999
SR Watson,Chennai Super Kings,Royal Challengers Bengaluru,,,,bowler,21.0,0.0,13.0,2.1666666666666665,9.692307692307693
SR Watson,Chennai Super Kings,Sunrisers Hyderabad,,,,bowler,38.0,0.0,25.0,4.166666666666667,9.12
SR Watson,Rajasthan Royals,Chennai Super Kings,,,,bowler,289.0,5.0,213.0,35.5,8.140845070422536
SR Watson,Rajasthan Royals,Delhi Capitals,,,,bowler,148.0,9.0,143.0,23.833333333333332,6.20979020979021
SR Watson,Rajasthan Royals,Kolkata Knight Riders,,,,bowler,219.0,8.0,194.0,32.333333333333336,6.77319587628866
SR Watson,Rajasthan Royals,Mumbai Indians,,,,bowler,287.0,11.0,213.0,35.5,8.084507042253522
SR Watson,Rajasthan Royals,Other,,,,bowler,118.0,3.0,120.0,20.0,5.9
SR Watson,Rajasthan Royals,Punjab Kings,,,,bowler,192.0,7.0,168.0,28.0,6.857142857142857
SR Watson,Rajasthan Royals,Royal Challengers Bengaluru,,,,bowler,224.0,9.0,220.0,36.666666666666664,6.109090909090909
SR Watson,Rajasthan Royals,Sunrisers Hyderabad,,,,bowler,224.0,9.0,165.0,27.5,8.145454545454545
SR Watson,Royal Challengers Bengaluru,Delhi Capitals,,,,bowler,89.0,4.0,97.0,16.166666666666668,5.505154639175258
SR Watson,Royal Challengers Bengaluru,Kolkata Knight Riders,,,,bowler,84.0,1.0,43.0,7.166666666666667,11.720930232558139
SR Watson,Royal Challengers Bengaluru,Mumbai Indians,,,,bowler,106.0,1.0,70.0,11.666666666666666,9.085714285714285
SR Watson,Royal Challengers Bengaluru,Other,,,,bowler,87.0,5.0,68.0,11.333333333333334,7.6764705882352935
SR Watson,Royal Challengers Bengaluru,Punjab Kings,,,,bowler,100.0,5.0,75.0,12.5,8.0
SR Watson,Royal Challengers Bengaluru,Rising Pune Supergiants,,,,bowler,99.0,6.0,78.0,13.0,7.615384615384615
SR Watson,Royal Challengers Bengaluru,Sunrisers Hyderabad,,,,bowler,165.0,3.0,94.0,15.666666666666666,10.53191489361702
SS Agarwal,Other,Punjab Kings,,,,bowler,42.0,1.0,24.0,4.0,10.5
SS Cottrell,Punjab Kings,Chennai Super Kings,,,,bowler,30.0,0.0,20.0,3.3333333333333335,9.0
SS Cottrell,Punjab Kings,Delhi Capitals,,,,bowler,24.0,2.0,25.0,4.166666666666667,5.76
SS Cottrell,Punjab Kings,Mumbai Indians,,,,bowler,20.0,1.0,25.0,4.166666666666667,4.8
SS Cottrell,Punjab Kings,Rajasthan Royals,,,,bowler,52.0,1.0,21.0,3.5,14.857142857142858
SS Cottrell,Punjab Kings,Royal Challengers Bengaluru,,,,bowler,17.0,2.0,20.0,3.3333333333333335,5.1
SS Cottrell,Punjab Kings,Sunrisers Hyderabad,,,,bowler,33.0,0.0,20.0,3.3333333333333335,9.9
SS Iyer,Kolkata Knight Riders,Delhi Capitals,,,,bowler,7.0,0.0,6.0,1.0,7.0
SS Mundhe,Other,Delhi Capitals,,,,bowler,6.0,1.0,7.0,1.1666666666666667,5.142857142857142
SS Sarkar,Kolkata Knight Riders,Delhi Capitals,,,,bowler,19.0,0.0,7.0,1.1666666666666667,16.285714285714285
SS Sarkar,Kolkata Knight Riders,Rajasthan Royals,,,,bowler,15.0,1.0,18.0,3.0,5.0
SSB Magala,Chennai Super Kings,Mumbai Indians,,,,bowler,37.0,1.0,24.0,4.0,9.25
SSB Magala,Chennai Super Kings,Rajasthan Royals,,,,bowler,14.0,0.0,13.0,2.1666666666666665,6.461538461538462
ST Jayasuriya,Mumbai Indians,Chennai Super Kings,,,,bowler,34.0,2.0,24.0,4.0,8.5
ST Jayasuriya,Mumbai Indians,Delhi Capitals,,,,bowler,93.0,2.0,69.0,11.5,8.08695652173913
ST Jayasuriya,Mumbai Indians,Kolkata Knight Riders,,,,bowler,27.0,3.0,33.0,5.5,4.909090909090909
ST Jayasuriya,Mumbai Indians,Punjab Kings,,,,bowler,8.0,1.0,12.0,2.0,4.0
ST Jayasuriya,Mumbai Indians,Rajasthan Royals,,,,bowler,63.0,2.0,48.0,8.0,7.875
ST Jayasuriya,Mumbai Indians,Royal Challengers Bengaluru,,,,bowler,75.0,1.0,48.0,8.0,9.375
ST Jayasuriya,Mumbai Indians,Sunrisers Hyderabad,,,,bowler,90.0,2.0,67.0,11.166666666666666,8.059701492537314
STR Binny,Mumbai Indians,Kolkata Knight Riders,,,,bowler,9.0,0.0,6.0,1.0,9.0
STR Binny,Rajasthan Royals,Chennai Super Kings,,,,bowler,117.0,2.0,76.0,12.666666666666666,9.236842105263158
STR Binny,Rajasthan Royals,Delhi Capitals,,,,bowler,73.0,4.0,63.0,10.5,6.9523809523809526
STR Binny,Rajasthan Royals,Kolkata Knight Riders,,,,bowler,25.0,0.0,18.0,3.0,8.333333333333334
STR Binny,Rajasthan Royals,Mumbai Indians,,,,bowler,105.0,5.0,84.0,14.0,7.5
STR Binny,Rajasthan Royals,Other,,,,bowler,48.0,1.0,43.0,7.166666666666667,6.697674418604651
STR Binny,Rajasthan Royals,Punjab Kings,,,,bowler,62.0,1.0,57.0,9.5,6.526315789473684
STR Binny,Rajasthan Royals,Royal Challengers Bengaluru,,,,bowler,48.0,2.0,48.0,8.0,6.0
STR Binny,Rajasthan Royals,Sunrisers Hyderabad,,,,bowler,87.0,2.0,75.0,12.5,6.96
STR Binny,Royal Challengers Bengaluru,Delhi Capitals,,,,bowler,15.0,0.0,13.0,2.1666666666666665,6.923076923076923
STR Binny,Royal Challengers Bengaluru,Kolkata Knight Riders,,,,bowler,34.0,2.0,24.0,4.0,8.5
STR Binny,Royal Challengers Bengaluru,Mumbai Indians,,,,bowler,24.0,1.0,25.0,4.166666666666667,5.76
STR Binny,Royal Challengers Bengaluru,Other,,,,bowler,17.0,0.0,18.0,3.0,5.666666666666667
STR Binny,Royal Challengers Bengaluru,Punjab Kings,,,,bowler,27.0,0.0,19.0,3.1666666666666665,8.526315789473685
STR Binny,Royal Challengers Bengaluru,Rising Pune Supergiants,,,,bowler,57.0,1.0,36.0,6.0,9.5
STR Binny,Royal Challengers Bengaluru,Sunrisers Hyderabad,,,,bowler,10.0,1.0,6.0,1.0,10.0
SW Tait,Rajasthan Royals,Chennai Super Kings,,,,bowler,86.0,2.0,73.0,12.166666666666666,7.068493150684932
SW Tait,Rajasthan Royals,Delhi Capitals,,,,bowler,158.0,3.0,101.0,16.833333333333332,9.386138613861387
SW Tait,Rajasthan Royals,Kolkata Knight Riders,,,,bowler,87.0,2.0,79.0,13.166666666666666,6.607594936708861
SW Tait,Rajasthan Royals,Mumbai Indians,,,,bowler,86.0,1.0,60.0,10.0,8.6
SW Tait,Rajasthan Royals,Other,,,,bowler,74.0,4.0,71.0,11.833333333333334,6.253521126760563
SW Tait,Rajasthan Royals,Punjab Kings,,,,bowler,62.0,8.0,75.0,12.5,4.96
SW Tait,Rajasthan Royals,Royal Challengers Bengaluru,,,,bowler,30.0,0.0,22.0,3.6666666666666665,8.181818181818182
SW Tait,Rajasthan Royals,Sunrisers Hyderabad,,,,bowler,57.0,3.0,53.0,8.833333333333334,6.452830188679245
SZ Mulani,Mumbai Indians,Gujarat Titans,,,,bowler,24.0,0.0,19.0,3.1666666666666665,7.578947368421053
SZ Mulani,Mumbai Indians,Sunrisers Hyderabad,,,,bowler,33.0,0.0,14.0,2.3333333333333335,14.142857142857142
Sachin Baby,Royal Challengers Bengaluru,Other,,,,bowler,4.0,2.0,4.0,0.6666666666666666,6.0
Sachin Baby,Royal Challengers Bengaluru,Punjab Kings,,,,bowler,4.0,0.0,6.0,1.0,4.0
Sakib Hussain,Sunrisers Hyderabad,Rajasthan Royals,,,,bowler,24.0,4.0,27.0,4.5,5.333333333333333
Sandeep Sharma,Punjab Kings,Chennai Super Kings,,,,bowler,150.0,4.0,106.0,17.666666666666668,8.490566037735848
Sandeep Sharma,Punjab Kings,Delhi Capitals,,,,bowler,201.0,14.0,182.0,30.333333333333332,6.626373626373627
Sandeep Sharma,Punjab Kings,Gujarat Titans,,,,bowler,17.0,0.0,25.0,4.166666666666667,4.08
Sandeep Sharma,Punjab Kings,Kolkata Knight Riders,,,,bowler,218.0,7.0,181.0,30.166666666666668,7.226519337016574
Sandeep Sharma,Punjab Kings,Lucknow Super Giants,,,,bowler,18.0,1.0,26.0,4.333333333333333,4.153846153846154
Sandeep Sharma,Punjab Kings,Mumbai Indians,,,,bowler,253.0,9.0,203.0,33.833333333333336,7.4778325123152705
Sandeep Sharma,Punjab Kings,Other,,,,bowler,121.0,6.0,92.0,15.333333333333334,7.891304347826087
Sandeep Sharma,Punjab Kings,Rajasthan Royals,,,,bowler,85.0,2.0,77.0,12.833333333333334,6.623376623376623
Sandeep Sharma,Punjab Kings,Rising Pune Supergiants,,,,bowler,97.0,5.0,88.0,14.666666666666666,6.613636363636364
Sandeep Sharma,Punjab Kings,Royal Challengers Bengaluru,,,,bowler,300.0,16.0,222.0,37.0,8.108108108108109
Sandeep Sharma,Punjab Kings,Sunrisers Hyderabad,,,,bowler,280.0,9.0,197.0,32.833333333333336,8.527918781725887
Sandeep Sharma,Rajasthan Royals,Chennai Super Kings,,,,bowler,148.0,3.0,104.0,17.333333333333332,8.538461538461538
Sandeep Sharma,Rajasthan Royals,Delhi Capitals,,,,bowler,144.0,2.0,109.0,18.166666666666668,7.9266055045871555
Sandeep Sharma,Rajasthan Royals,Gujarat Titans,,,,bowler,152.0,4.0,117.0,19.5,7.794871794871795
Sandeep Sharma,Rajasthan Royals,Kolkata Knight Riders,,,,bowler,45.0,1.0,36.0,6.0,7.5
Sandeep Sharma,Rajasthan Royals,Lucknow Super Giants,,,,bowler,140.0,5.0,93.0,15.5,9.03225806451613
