bowler,season,runs_bowler,bowler_wicket,ball_no,overs,bowling_average,economy,strike_rate
PP Hinge,2026,34,4,26,4.333333333333333,8.5,7.846153846153847,6.5
PP Ojha,2008,284,11,236,39.333333333333336,25.818181818181817,7.220338983050847,21.454545454545453
PP Ojha,2009,348,18,327,54.5,19.333333333333332,6.385321100917431,18.166666666666668
PP Ojha,2010,429,21,360,60.0,20.428571428571427,7.15,17.142857142857142
PP Ojha,2011,267,10,224,37.333333333333336,26.7,7.1517857142857135,22.4
PP Ojha,2012,220,9,186,31.0,24.444444444444443,7.096774193548387,20.666666666666668
PP Ojha,2013,381,16,318,53.0,23.8125,7.188679245283019,19.875
PP Ojha,2014,380,4,282,47.0,95.0,8.085106382978724,70.5
PP Ojha,2015,23,0,12,2.0,23.0,11.5,12.0
PV Tambe,2013,88,1,69,11.5,88.0,7.6521739130434785,69.0
PV Tambe,2014,356,15,304,50.666666666666664,23.733333333333334,7.026315789473685,20.266666666666666
PV Tambe,2015,266,7,204,34.0,38.0,7.823529411764706,29.142857142857142
PV Tambe,2016,143,5,97,16.166666666666668,28.6,8.845360824742267,19.4
PVD Chameera,2022,384,9,278,46.333333333333336,42.666666666666664,8.287769784172662,30.88888888888889
PVD Chameera,2024,48,0,19,3.1666666666666665,48.0,15.157894736842106,19.0
PVD Chameera,2025,198,4,111,18.5,49.5,10.702702702702704,27.75
PVSN Raju,2025,53,1,29,4.833333333333333,53.0,10.965517241379311,29.0
PWA Mulder,2025,16,0,6,1.0,16.0,16.0,6.0
PWH de Silva,2021,60,0,36,6.0,60.0,10.0,36.0
PWH de Silva,2022,430,26,346,57.666666666666664,16.53846153846154,7.456647398843931,13.307692307692308
PWH de Silva,2023,258,9,175,29.166666666666668,28.666666666666668,8.845714285714285,19.444444444444443
PWH de Silva,2025,371,11,251,41.833333333333336,33.72727272727273,8.868525896414342,22.818181818181817
Pankaj Singh,2008,129,0,76,12.666666666666666,129.0,10.18421052631579,76.0
Pankaj Singh,2009,65,2,45,7.5,32.5,8.666666666666666,22.5
Pankaj Singh,2010,81,2,51,8.5,40.5,9.529411764705882,25.5
Pankaj Singh,2011,23,0,12,2.0,23.0,11.5,12.0
Pankaj Singh,2012,170,7,127,21.166666666666668,24.285714285714285,8.031496062992126,18.142857142857142
Parvez Rasool,2013,28,1,30,5.0,28.0,5.6,30.0
Parvez Rasool,2014,83,1,56,9.333333333333334,83.0,8.892857142857142,56.0
Parvez Rasool,2015,31,1,30,5.0,31.0,6.2,30.0
Parvez Rasool,2016,129,1,84,14.0,129.0,9.214285714285714,84.0
Prince Yadav,2025,225,3,144,24.0,75.0,9.375,48.0
Prince Yadav,2026,164,9,117,19.5,18.22222222222222,8.41025641025641,13.0
R Ashwin,2009,13,2,24,4.0,6.5,3.25,12.0
R Ashwin,2010,293,13,297,49.5,22.53846153846154,5.91919191919192,22.846153846153847
R Ashwin,2011,388,20,385,64.16666666666667,19.4,6.046753246753246,19.25
R Ashwin,2012,431,14,402,67.0,30.785714285714285,6.432835820895522,28.714285714285715
R Ashwin,2013,390,15,354,59.0,26.0,6.610169491525424,23.6
R Ashwin,2014,437,16,379,63.166666666666664,27.3125,6.91820580474934,23.6875
R Ashwin,2015,228,10,240,40.0,22.8,5.7,24.0
R Ashwin,2016,319,10,278,46.333333333333336,31.9,6.884892086330935,27.8
R Ashwin,2018,410,10,314,52.333333333333336,41.0,7.834394904458598,31.4
R Ashwin,2019,400,15,342,57.0,26.666666666666668,7.017543859649122,22.8
R Ashwin,2021,722,20,590,98.33333333333333,36.1,7.342372881355932,29.5
R Ashwin,2022,503,12,419,69.83333333333333,41.916666666666664,7.202863961813843,34.916666666666664
R Ashwin,2023,368,14,309,51.5,26.285714285714285,7.145631067961165,22.071428571428573
R Ashwin,2024,467,9,346,57.666666666666664,51.888888888888886,8.098265895953757,38.44444444444444
R Ashwin,2025,283,7,189,31.5,40.42857142857143,8.984126984126984,27.0
R Bhatia,2008,183,6,134,22.333333333333332,30.5,8.194029850746269,22.333333333333332
R Bhatia,2009,146,10,133,22.166666666666668,14.6,6.586466165413533,13.3
R Bhatia,2010,132,3,98,16.333333333333332,44.0,8.081632653061225,32.666666666666664
R Bhatia,2011,210,8,194,32.333333333333336,26.25,6.494845360824741,24.25
R Bhatia,2012,389,13,323,53.833333333333336,29.923076923076923,7.226006191950464,24.846153846153847
R Bhatia,2013,332,11,266,44.333333333333336,30.181818181818183,7.488721804511278,24.181818181818183
R Bhatia,2014,283,12,232,38.666666666666664,23.583333333333332,7.31896551724138,19.333333333333332
R Bhatia,2015,46,0,30,5.0,46.0,9.2,30.0
R Bhatia,2016,244,6,208,34.666666666666664,40.666666666666664,7.038461538461539,34.666666666666664
R Bhatia,2017,55,2,43,7.166666666666667,27.5,7.674418604651162,21.5
R Dhawan,2013,109,2,95,15.833333333333334,54.5,6.88421052631579,47.5
R Dhawan,2014,365,13,294,49.0,28.076923076923077,7.448979591836735,22.615384615384617
R Dhawan,2015,110,1,79,13.166666666666666,110.0,8.354430379746836,79.0
R Dhawan,2016,56,2,45,7.5,28.0,7.466666666666667,22.5
R Dhawan,2022,156,6,119,19.833333333333332,26.0,7.865546218487395,19.833333333333332
R Dhawan,2023,60,1,42,7.0,60.0,8.571428571428571,42.0
R Dhawan,2024,35,0,19,3.1666666666666665,35.0,11.052631578947368,19.0
R Goyal,2023,33,0,24,4.0,33.0,8.25,24.0
R McLaren,2010,270,4,215,35.833333333333336,67.5,7.534883720930232,53.75
R McLaren,2011,178,5,111,18.5,35.6,9.621621621621621,22.2
R McLaren,2013,94,3,46,7.666666666666667,31.333333333333332,12.26086956521739,15.333333333333334
R Ninan,2011,65,3,36,6.0,21.666666666666668,10.833333333333334,12.0
R Parag,2019,121,2,84,14.0,60.5,8.642857142857142,42.0
R Parag,2021,100,1,52,8.666666666666666,100.0,11.53846153846154,52.0
R Parag,2022,59,1,26,4.333333333333333,59.0,13.615384615384617,26.0
R Parag,2024,27,0,19,3.1666666666666665,27.0,8.526315789473685,19.0
R Parag,2025,170,3,128,21.333333333333332,56.666666666666664,7.96875,42.666666666666664
R Parag,2026,16,2,12,2.0,8.0,8.0,6.0
R Powell,2022,17,0,7,1.1666666666666667,17.0,14.571428571428571,7.0
R Powell,2023,18,1,14,2.3333333333333335,18.0,7.7142857142857135,14.0
R Rampaul,2013,272,15,241,40.166666666666664,18.133333333333333,6.771784232365146,16.066666666666666
R Rampaul,2014,37,1,37,6.166666666666667,37.0,6.0,37.0
R Ravindra,2024,7,0,12,2.0,7.0,3.5,12.0
R Sai Kishore,2022,121,6,98,16.333333333333332,20.166666666666668,7.408163265306123,16.333333333333332
R Sai Kishore,2024,137,7,93,15.5,19.571428571428573,8.838709677419354,13.285714285714286
R Sai Kishore,2025,393,19,262,43.666666666666664,20.68421052631579,9.0,13.789473684210526
R Sanjay Yadav,2022,23,0,14,2.3333333333333335,23.0,9.857142857142856,14.0
R Sathish,2010,81,2,51,8.5,40.5,9.529411764705882,25.5
R Sathish,2011,41,0,31,5.166666666666667,41.0,7.935483870967741,31.0
R Sathish,2013,51,0,24,4.0,51.0,12.75,24.0
R Sathish,2016,59,1,38,6.333333333333333,59.0,9.31578947368421,38.0
R Sharma,2010,167,5,126,21.0,33.4,7.9523809523809526,25.2
R Sharma,2011,273,16,302,50.333333333333336,17.0625,5.4238410596026485,18.875
R Sharma,2012,300,9,224,37.333333333333336,33.333333333333336,8.035714285714285,24.88888888888889
R Sharma,2013,281,9,247,41.166666666666664,31.22222222222222,6.825910931174089,27.444444444444443
R Sharma,2014,65,1,36,6.0,65.0,10.833333333333334,36.0
R Shepherd,2022,98,3,57,9.5,32.666666666666664,10.31578947368421,19.0
R Shepherd,2024,159,1,76,12.666666666666666,159.0,12.552631578947368,76.0
R Shepherd,2025,151,6,90,15.0,25.166666666666668,10.066666666666666,15.0
R Shepherd,2026,119,3,53,8.833333333333334,39.666666666666664,13.471698113207546,17.666666666666668
R Shukla,2012,31,0,19,3.1666666666666665,31.0,9.789473684210527,19.0
R Shukla,2013,79,3,53,8.833333333333334,26.333333333333332,8.943396226415095,17.666666666666668
R Shukla,2014,98,2,58,9.666666666666666,49.0,10.13793103448276,29.0
R Tewatia,2014,59,2,55,9.166666666666666,29.5,6.4363636363636365,27.5
R Tewatia,2015,31,1,18,3.0,31.0,10.333333333333334,18.0
R Tewatia,2017,49,3,55,9.166666666666666,16.333333333333332,5.345454545454546,18.333333333333332
R Tewatia,2018,173,6,134,22.333333333333332,28.833333333333332,7.746268656716419,22.333333333333332
R Tewatia,2019,42,2,39,6.5,21.0,6.461538461538462,19.5
R Tewatia,2021,666,18,515,85.83333333333333,37.0,7.759223300970874,28.61111111111111
R Tewatia,2022,76,0,36,6.0,76.0,12.666666666666666,36.0
R Tewatia,2023,15,0,14,2.3333333333333335,15.0,6.428571428571428,14.0
R Vinay Kumar,2008,182,5,141,23.5,36.4,7.74468085106383,28.2
R Vinay Kumar,2009,271,9,199,33.166666666666664,30.11111111111111,8.170854271356784,22.11111111111111
R Vinay Kumar,2010,396,16,284,47.333333333333336,24.75,8.366197183098592,17.75
R Vinay Kumar,2011,335,12,278,46.333333333333336,27.916666666666668,7.230215827338129,23.166666666666668
R Vinay Kumar,2012,480,19,346,57.666666666666664,25.263157894736842,8.323699421965319,18.210526315789473
R Vinay Kumar,2013,513,23,377,62.833333333333336,22.304347826086957,8.16445623342175,16.391304347826086
R Vinay Kumar,2014,281,7,194,32.333333333333336,40.142857142857146,8.690721649484535,27.714285714285715
R Vinay Kumar,2015,368,7,265,44.166666666666664,52.57142857142857,8.332075471698113,37.857142857142854
R Vinay Kumar,2016,64,3,57,9.5,21.333333333333332,6.7368421052631575,19.0
R Vinay Kumar,2017,31,2,20,3.3333333333333335,15.5,9.299999999999999,10.0
R Vinay Kumar,2018,65,2,25,4.166666666666667,32.5,15.6,12.5
RA Jadeja,2008,21,0,13,2.1666666666666665,21.0,9.692307692307693,13.0
RA Jadeja,2009,151,6,144,24.0,25.166666666666668,6.291666666666667,24.0
RA Jadeja,2011,305,8,261,43.5,38.125,7.011494252873563,32.625
RA Jadeja,2012,273,12,216,36.0,22.75,7.583333333333333,18.0
RA Jadeja,2013,323,13,262,43.666666666666664,24.846153846153847,7.396946564885496,20.153846153846153
RA Jadeja,2014,443,19,332,55.333333333333336,23.31578947368421,8.006024096385541,17.473684210526315
RA Jadeja,2015,330,11,258,43.0,30.0,7.674418604651163,23.454545454545453
RA Jadeja,2016,311,8,247,41.166666666666664,38.875,7.554655870445345,30.875
RA Jadeja,2017,349,5,229,38.166666666666664,69.8,9.14410480349345,45.8
RA Jadeja,2018,303,11,250,41.666666666666664,27.545454545454547,7.272,22.727272727272727
RA Jadeja,2019,343,15,326,54.333333333333336,22.866666666666667,6.312883435582822,21.733333333333334
RA Jadeja,2021,664,19,521,86.83333333333333,34.94736842105263,7.646833013435701,27.42105263157895
RA Jadeja,2022,248,5,203,33.833333333333336,49.6,7.330049261083744,40.6
RA Jadeja,2023,431,20,348,58.0,21.55,7.431034482758621,17.4
RA Jadeja,2024,369,8,285,47.5,46.125,7.768421052631579,35.625
RA Jadeja,2025,324,10,232,38.666666666666664,32.4,8.379310344827587,23.2
RA Jadeja,2026,57,3,42,7.0,19.0,8.142857142857142,14.0
RA Shaikh,2009,11,0,6,1.0,11.0,11.0,6.0
RA Tripathi,2017,12,0,6,1.0,12.0,12.0,6.0
RD Chahar,2017,58,2,46,7.666666666666667,29.0,7.565217391304348,23.0
RD Chahar,2019,308,13,287,47.833333333333336,23.692307692307693,6.439024390243902,22.076923076923077
RD Chahar,2021,751,28,584,97.33333333333333,26.821428571428573,7.715753424657534,20.857142857142858
RD Chahar,2022,360,14,290,48.333333333333336,25.714285714285715,7.448275862068965,20.714285714285715
RD Chahar,2023,385,8,301,50.166666666666664,48.125,7.674418604651163,37.625
RD Chahar,2024,279,10,189,31.5,27.9,8.857142857142858,18.9
RD Chahar,2025,9,0,6,1.0,9.0,9.0,6.0
RD Chahar,2026,46,0,25,4.166666666666667,46.0,11.04,25.0
RE van der Merwe,2009,248,9,209,34.833333333333336,27.555555555555557,7.119617224880383,23.22222222222222
RE van der Merwe,2010,27,2,27,4.5,13.5,6.0,13.5
RE van der Merwe,2011,92,5,91,15.166666666666666,18.4,6.065934065934067,18.2
RE van der Merwe,2012,60,2,61,10.166666666666666,30.0,5.901639344262295,30.5
RE van der Merwe,2013,71,3,67,11.166666666666666,23.666666666666668,6.358208955223881,22.333333333333332
RG More,2015,59,1,37,6.166666666666667,59.0,9.567567567567567,37.0
RG Sharma,2008,25,1,25,4.166666666666667,25.0,6.0,25.0
RG Sharma,2009,161,11,140,23.333333333333332,14.636363636363637,6.9,12.727272727272727
RG Sharma,2010,153,2,119,19.833333333333332,76.5,7.714285714285714,59.5
RG Sharma,2011,53,0,25,4.166666666666667,53.0,12.719999999999999,25.0
RG Sharma,2012,16,0,6,1.0,16.0,16.0,6.0
RG Sharma,2013,6,0,9,1.5,6.0,4.0,9.0
RG Sharma,2014,26,1,18,3.0,26.0,8.666666666666666,18.0
RG Sharma,2021,13,0,7,1.1666666666666667,13.0,11.142857142857142,7.0
RJ Gleeson,2024,71,1,51,8.5,71.0,8.352941176470589,51.0
RJ Gleeson,2025,39,1,22,3.6666666666666665,39.0,10.636363636363637,22.0
RJ Harris,2009,230,6,192,32.0,38.333333333333336,7.1875,32.0
RJ Harris,2010,233,14,195,32.5,16.642857142857142,7.1692307692307695,13.928571428571429
RJ Harris,2011,382,16,295,49.166666666666664,23.875,7.769491525423729,18.4375
RJ Harris,2012,130,8,109,18.166666666666668,16.25,7.155963302752293,13.625
RJ Harris,2013,72,1,74,12.333333333333334,72.0,5.837837837837838,74.0
RJ Peterson,2012,70,3,48,8.0,23.333333333333332,8.75,16.0
RJW Topley,2023,14,1,12,2.0,14.0,7.0,12.0
RJW Topley,2024,168,4,95,15.833333333333334,42.0,10.610526315789473,23.75
RJW Topley,2025,40,0,18,3.0,40.0,13.333333333333334,18.0
RN ten Doeschate,2011,7,0,7,1.1666666666666667,7.0,6.0,7.0
RN ten Doeschate,2012,24,1,21,3.5,24.0,6.857142857142857,21.0
RN ten Doeschate,2013,24,0,18,3.0,24.0,8.0,18.0
RN ten Doeschate,2014,35,1,30,5.0,35.0,7.0,30.0
RN ten Doeschate,2015,4,0,7,1.1666666666666667,4.0,3.4285714285714284,7.0
RP Meredith,2021,169,4,108,18.0,42.25,9.38888888888889,27.0
RP Meredith,2022,236,8,181,30.166666666666668,29.5,7.823204419889502,22.625
RP Meredith,2023,207,7,126,21.0,29.571428571428573,9.857142857142858,18.0
RP Singh,2008,442,15,325,54.166666666666664,29.466666666666665,8.16,21.666666666666668
RP Singh,2009,417,23,382,63.666666666666664,18.130434782608695,6.549738219895288,16.608695652173914
RP Singh,2010,370,13,266,44.333333333333336,28.46153846153846,8.345864661654135,20.46153846153846
RP Singh,2011,345,13,314,52.333333333333336,26.53846153846154,6.592356687898089,24.153846153846153
RP Singh,2012,318,10,260,43.333333333333336,31.8,7.338461538461538,26.0
RP Singh,2013,335,13,251,41.833333333333336,25.76923076923077,8.00796812749004,19.307692307692307
RP Singh,2016,111,3,76,12.666666666666666,37.0,8.763157894736842,25.333333333333332
RR Bhatkal,2012,35,0,12,2.0,35.0,17.5,12.0
RR Bose,2009,24,0,12,2.0,24.0,12.0,12.0
RR Powar,2008,91,3,77,12.833333333333334,30.333333333333332,7.090909090909091,25.666666666666668
RR Powar,2009,132,5,132,22.0,26.4,6.0,26.4
RR Powar,2010,160,3,144,24.0,53.333333333333336,6.666666666666667,48.0
RR Powar,2011,112,2,72,12.0,56.0,9.333333333333334,36.0
RR Powar,2012,32,0,18,3.0,32.0,10.666666666666666,18.0
RR Raje,2008,137,5,102,17.0,27.4,8.058823529411764,20.4
RR Raje,2009,72,1,42,7.0,72.0,10.285714285714286,42.0
RS Bopara,2009,5,0,8,1.3333333333333333,5.0,3.75,8.0
RS Bopara,2010,127,5,82,13.666666666666666,25.4,9.292682926829269,16.4
RS Bopara,2015,160,6,123,20.5,26.666666666666668,7.804878048780488,20.5
RS Gavaskar,2010,8,0,6,1.0,8.0,8.0,6.0
RS Hangargekar,2023,60,3,43,7.166666666666667,20.0,8.372093023255813,14.333333333333334
RV Gomez,2011,124,5,91,15.166666666666666,24.8,8.175824175824177,18.2
RV Gomez,2013,5,0,6,1.0,5.0,5.0,6.0
RV Patel,2021,22,0,20,3.3333333333333335,22.0,6.6,20.0
RW Price,2011,33,0,18,3.0,33.0,11.0,18.0
Ramandeep Singh,2022,54,6,41,6.833333333333333,9.0,7.902439024390244,6.833333333333333
Ramandeep Singh,2024,9,0,4,0.6666666666666666,9.0,13.5,4.0
Rashid Khan,2017,358,17,328,54.666666666666664,21.058823529411764,6.548780487804878,19.294117647058822
Rashid Khan,2018,458,21,411,68.5,21.80952380952381,6.686131386861314,19.571428571428573
Rashid Khan,2019,386,17,367,61.166666666666664,22.705882352941178,6.310626702997276,21.58823529411765
Rashid Khan,2021,725,38,740,123.33333333333333,19.07894736842105,5.878378378378379,19.473684210526315
Rashid Khan,2022,421,19,386,64.33333333333333,22.157894736842106,6.544041450777202,20.31578947368421
Rashid Khan,2023,552,27,407,67.83333333333333,20.444444444444443,8.137592137592138,15.074074074074074
Rashid Khan,2024,367,10,262,43.666666666666664,36.7,8.404580152671755,26.2
Rashid Khan,2025,514,9,336,56.0,57.111111111111114,9.178571428571429,37.333333333333336
Rashid Khan,2026,110,5,98,16.333333333333332,22.0,6.734693877551021,19.6
Rasikh Salam,2019,42,0,27,4.5,42.0,9.333333333333334,27.0
Rasikh Salam,2022,28,0,24,4.0,28.0,7.0,24.0
Rasikh Salam,2024,269,9,156,26.0,29.88888888888889,10.346153846153847,17.333333333333332
Rasikh Salam,2025,70,1,38,6.333333333333333,70.0,11.052631578947368,38.0
Rasikh Salam,2026,47,5,41,6.833333333333333,9.4,6.878048780487805,8.2
Ravi Bishnoi,2021,606,24,538,89.66666666666667,25.25,6.758364312267657,22.416666666666668
Ravi Bishnoi,2022,456,13,340,56.666666666666664,35.07692307692308,8.047058823529412,26.153846153846153
Ravi Bishnoi,2023,391,16,312,52.0,24.4375,7.519230769230769,19.5
Ravi Bishnoi,2024,383,10,270,45.0,38.3,8.511111111111111,27.0
Ravi Bishnoi,2025,401,9,233,38.833333333333336,44.55555555555556,10.326180257510728,25.88888888888889
Ravi Bishnoi,2026,149,9,98,16.333333333333332,16.555555555555557,9.122448979591837,10.88888888888889
S Aravind,2011,368,21,288,48.0,17.523809523809526,7.666666666666667,13.714285714285714
S Aravind,2012,48,0,18,3.0,48.0,16.0,18.0
S Aravind,2015,132,8,110,18.333333333333332,16.5,7.2,13.75
S Aravind,2016,216,11,182,30.333333333333332,19.636363636363637,7.120879120879121,16.545454545454547
S Aravind,2017,275,5,190,31.666666666666668,55.0,8.68421052631579,38.0
S Badree,2013,34,0,25,4.166666666666667,34.0,8.16,25.0
S Badree,2014,97,2,87,14.5,48.5,6.689655172413793,43.5
S Badree,2017,188,9,151,25.166666666666668,20.88888888888889,7.470198675496689,16.77777777777778
S Dhawan,2011,11,1,12,2.0,11.0,5.5,12.0
S Dhawan,2012,55,3,37,6.166666666666667,18.333333333333332,8.91891891891892,12.333333333333334
S Dube,2019,8,0,11,1.8333333333333333,8.0,4.363636363636364,11.0
S Dube,2021,122,4,86,14.333333333333334,30.5,8.511627906976743,21.5
S Dube,2022,36,0,14,2.3333333333333335,36.0,15.428571428571427,14.0
S Dube,2024,14,1,6,1.0,14.0,14.0,6.0
S Dube,2025,33,0,13,2.1666666666666665,33.0,15.230769230769232,13.0
S Dube,2026,30,1,13,2.1666666666666665,30.0,13.846153846153847,13.0
S Gopal,2014,113,6,85,14.166666666666666,18.833333333333332,7.976470588235294,14.166666666666666
S Gopal,2015,23,1,13,2.1666666666666665,23.0,10.615384615384617,13.0
S Gopal,2016,18,0,18,3.0,18.0,6.0,18.0
S Gopal,2018,236,11,188,31.333333333333332,21.454545454545453,7.531914893617022,17.09090909090909
S Gopal,2019,347,20,289,48.166666666666664,17.35,7.204152249134949,14.45
S Gopal,2021,511,10,347,57.833333333333336,51.1,8.835734870317003,34.7
S Gopal,2022,34,1,18,3.0,34.0,11.333333333333334,18.0
S Gopal,2024,67,3,42,7.0,22.333333333333332,9.571428571428571,14.0
S Joseph,2024,47,0,30,5.0,47.0,9.4,30.0
S Kaul,2013,170,4,133,22.166666666666668,42.5,7.669172932330826,33.25
S Kaul,2014,126,2,82,13.666666666666666,63.0,9.219512195121952,41.0
S Kaul,2017,300,16,221,36.833333333333336,18.75,8.144796380090497,13.8125
S Kaul,2018,547,21,402,67.0,26.047619047619047,8.164179104477611,19.142857142857142
S Kaul,2019,242,6,169,28.166666666666668,40.333333333333336,8.591715976331361,28.166666666666668
S Kaul,2021,311,9,207,34.5,34.55555555555556,9.014492753623188,23.0
S Kaul,2022,43,0,24,4.0,43.0,10.75,24.0
S Kaushik,2016,192,6,142,23.666666666666668,32.0,8.112676056338028,23.666666666666668
S Kaushik,2017,105,0,68,11.333333333333334,105.0,9.26470588235294,68.0
S Ladda,2010,143,4,92,15.333333333333334,35.75,9.326086956521738,23.0
S Ladda,2011,42,0,25,4.166666666666667,42.0,10.08,25.0
S Ladda,2013,18,1,12,2.0,18.0,9.0,12.0
S Ladda,2016,21,0,12,2.0,21.0,10.5,12.0
S Lamichhane,2018,82,5,73,12.166666666666666,16.4,6.739726027397261,14.6
S Lamichhane,2019,210,8,138,23.0,26.25,9.130434782608695,17.25
S Midhun,2019,27,0,13,2.1666666666666665,27.0,12.461538461538462,13.0
S Nadeem,2011,142,4,115,19.166666666666668,35.5,7.408695652173913,28.75
S Nadeem,2012,318,8,275,45.833333333333336,39.75,6.938181818181818,34.375
S Nadeem,2013,259,9,267,44.5,28.77777777777778,5.820224719101123,29.666666666666668
S Nadeem,2014,311,8,235,39.166666666666664,38.875,7.940425531914894,29.375
S Nadeem,2015,43,0,44,7.333333333333333,43.0,5.863636363636364,44.0
S Nadeem,2016,127,2,91,15.166666666666666,63.5,8.373626373626374,45.5
S Nadeem,2017,119,6,110,18.333333333333332,19.833333333333332,6.490909090909091,18.333333333333332
S Nadeem,2018,161,3,92,15.333333333333334,53.666666666666664,10.5,30.666666666666668
S Nadeem,2019,90,2,54,9.0,45.0,10.0,27.0
S Nadeem,2021,214,6,161,26.833333333333332,35.666666666666664,7.975155279503106,26.833333333333332
S Narwal,2010,185,5,99,16.5,37.0,11.212121212121213,19.8
S Narwal,2013,17,0,14,2.3333333333333335,17.0,7.285714285714286,14.0
S Rana,2011,2,0,4,0.6666666666666666,2.0,3.0,4.0
S Rana,2014,16,0,12,2.0,16.0,8.0,12.0
S Randiv,2011,223,6,180,30.0,37.166666666666664,7.433333333333334,30.0
S Sandeep Warrier,2019,85,2,73,12.166666666666666,42.5,6.986301369863014,36.5
S Sandeep Warrier,2021,49,0,33,5.5,49.0,8.909090909090908,33.0
S Sandeep Warrier,2024,119,6,70,11.666666666666666,19.833333333333332,10.200000000000001,11.666666666666666
S Sreesanth,2008,442,19,332,55.333333333333336,23.263157894736842,7.9879518072289155,17.473684210526315
S Sreesanth,2009,192,6,145,24.166666666666668,32.0,7.944827586206896,24.166666666666668
S Sreesanth,2010,191,3,128,21.333333333333332,63.666666666666664,8.953125,42.666666666666664
S Sreesanth,2011,206,7,206,34.333333333333336,29.428571428571427,6.0,29.428571428571427
S Sreesanth,2013,163,5,136,22.666666666666668,32.6,7.191176470588235,27.2
S Sriram,2010,24,0,12,2.0,24.0,12.0,12.0
S Sriram,2011,25,0,6,1.0,25.0,25.0,6.0
S Tyagi,2009,136,5,118,19.666666666666668,27.2,6.915254237288135,23.6
S Tyagi,2010,159,1,102,17.0,159.0,9.352941176470589,102.0
S Vidyut,2008,22,1,13,2.1666666666666665,22.0,10.153846153846155,13.0
SA Abbott,2015,57,0,32,5.333333333333333,57.0,10.6875,32.0
SA Abbott,2022,47,1,27,4.5,47.0,10.444444444444445,27.0
SA Yadav,2014,8,0,6,1.0,8.0,8.0,6.0
SB Bangar,2008,219,4,153,25.5,54.75,8.588235294117647,38.25
SB Jakati,2009,217,13,175,29.166666666666668,16.692307692307693,7.4399999999999995,13.461538461538462
SB Jakati,2010,291,13,232,38.666666666666664,22.384615384615383,7.525862068965518,17.846153846153847
SB Jakati,2011,336,10,269,44.833333333333336,33.6,7.494423791821561,26.9
SB Jakati,2012,336,9,248,41.333333333333336,37.333333333333336,8.129032258064516,27.555555555555557
SB Jakati,2014,41,0,22,3.6666666666666665,41.0,11.181818181818182,22.0
SB Jakati,2016,178,2,123,20.5,89.0,8.682926829268293,61.5
SB Jakati,2017,52,0,32,5.333333333333333,52.0,9.75,32.0
SB Joshi,2008,82,1,55,9.166666666666666,82.0,8.945454545454545,55.0
SB Styris,2008,199,3,167,27.833333333333332,66.33333333333333,7.149700598802395,55.666666666666664
SB Styris,2009,64,5,49,8.166666666666666,12.8,7.836734693877552,9.8
SB Styris,2011,13,0,6,1.0,13.0,13.0,6.0
SB Wagh,2010,16,1,6,1.0,16.0,16.0,6.0
SB Wagh,2011,121,4,102,17.0,30.25,7.117647058823529,25.5
SC Ganguly,2008,128,6,121,20.166666666666668,21.333333333333332,6.347107438016528,20.166666666666668
SC Ganguly,2009,97,2,73,12.166666666666666,48.5,7.972602739726028,36.5
SC Ganguly,2010,43,0,25,4.166666666666667,43.0,10.319999999999999,25.0
SC Ganguly,2012,95,2,61,10.166666666666666,47.5,9.344262295081968,30.5
SC Kuggeleijn,2019,71,2,50,8.333333333333334,35.5,8.52,25.0
SD Chitnis,2008,60,2,38,6.333333333333333,30.0,9.473684210526317,19.0
SE Bond,2010,224,9,191,31.833333333333332,24.88888888888889,7.036649214659686,21.22222222222222
SE Rutherford,2019,59,1,46,7.666666666666667,59.0,7.695652173913043,46.0
SH Johnson,2024,151,4,99,16.5,37.75,9.151515151515152,24.75
SH Johnson,2025,133,1,73,12.166666666666666,133.0,10.931506849315069,73.0
SJ Srivastava,2010,255,6,178,29.666666666666668,42.5,8.595505617977528,29.666666666666668
SJ Srivastava,2011,186,8,128,21.333333333333332,23.25,8.71875,16.0
SK Raina,2008,30,1,20,3.3333333333333335,30.0,9.0,20.0
SK Raina,2009,164,7,167,27.833333333333332,23.428571428571427,5.892215568862276,23.857142857142858
SK Raina,2010,178,6,147,24.5,29.666666666666668,7.26530612244898,24.5
SK Raina,2011,201,4,173,28.833333333333332,50.25,6.971098265895954,43.25
SK Raina,2012,105,2,85,14.166666666666666,52.5,7.411764705882353,42.5
SK Raina,2013,23,1,12,2.0,23.0,11.5,12.0
SK Raina,2014,134,1,109,18.166666666666668,134.0,7.376146788990825,109.0
SK Raina,2015,93,2,78,13.0,46.5,7.153846153846154,39.0
SK Raina,2016,82,0,61,10.166666666666666,82.0,8.065573770491804,61.0
SK Raina,2017,102,1,72,12.0,102.0,8.5,72.0
SK Raina,2019,6,0,6,1.0,6.0,6.0,6.0
SK Trivedi,2008,399,13,300,50.0,30.692307692307693,7.98,23.076923076923077
SK Trivedi,2009,152,6,123,20.5,25.333333333333332,7.414634146341464,20.5
SK Trivedi,2010,260,11,218,36.333333333333336,23.636363636363637,7.155963302752293,19.818181818181817
SK Trivedi,2011,303,10,224,37.333333333333336,30.3,8.116071428571429,22.4
SK Trivedi,2012,380,13,324,54.0,29.23076923076923,7.037037037037037,24.923076923076923
SK Trivedi,2013,410,12,368,61.333333333333336,34.166666666666664,6.684782608695652,30.666666666666668
SK Warne,2008,404,19,319,53.166666666666664,21.263157894736842,7.598746081504703,16.789473684210527
SK Warne,2009,365,14,313,52.166666666666664,26.071428571428573,6.996805111821087,22.357142857142858
