bowler,batting_team,runs_conceded,wickets,balls,overs,economy,average,strike_rate
JD Ryder,Kolkata Knight Riders,25,0,24,4.0,6.25,25.0,24.0
JD Ryder,Mumbai Indians,26,0,18,3.0,8.666666666666666,26.0,18.0
JD Ryder,Other,8,1,12,2.0,4.0,8.0,12.0
JD Ryder,Punjab Kings,93,2,86,14.333333333333334,6.488372093023256,46.5,43.0
JD Ryder,Rajasthan Royals,29,2,31,5.166666666666667,5.612903225806451,14.5,15.5
JD Ryder,Royal Challengers Bengaluru,20,0,12,2.0,10.0,20.0,12.0
JD Ryder,Sunrisers Hyderabad,29,1,19,3.1666666666666665,9.157894736842106,29.0,19.0
JD Unadkat,Chennai Super Kings,476,11,305,50.833333333333336,9.363934426229507,43.27272727272727,27.727272727272727
JD Unadkat,Delhi Capitals,307,20,241,40.166666666666664,7.643153526970955,15.35,12.05
JD Unadkat,Gujarat Titans,84,3,56,9.333333333333334,9.0,28.0,18.666666666666668
JD Unadkat,Kolkata Knight Riders,408,13,297,49.5,8.242424242424242,31.384615384615383,22.846153846153847
JD Unadkat,Lucknow Super Giants,137,2,84,14.0,9.785714285714286,68.5,42.0
JD Unadkat,Mumbai Indians,525,17,370,61.666666666666664,8.513513513513514,30.88235294117647,21.764705882352942
JD Unadkat,Other,91,7,72,12.0,7.583333333333333,13.0,10.285714285714286
JD Unadkat,Punjab Kings,461,8,294,49.0,9.408163265306122,57.625,36.75
JD Unadkat,Rajasthan Royals,182,4,127,21.166666666666668,8.598425196850393,45.5,31.75
JD Unadkat,Royal Challengers Bengaluru,440,13,287,47.833333333333336,9.198606271777003,33.84615384615385,22.076923076923077
JD Unadkat,Sunrisers Hyderabad,393,16,285,47.5,8.273684210526316,24.5625,17.8125
JDP Oram,Delhi Capitals,14,0,6,1.0,14.0,14.0,6.0
JDP Oram,Kolkata Knight Riders,32,3,24,4.0,8.0,10.666666666666666,8.0
JDP Oram,Mumbai Indians,83,1,50,8.333333333333334,9.959999999999999,83.0,50.0
JDP Oram,Other,32,1,12,2.0,16.0,32.0,12.0
JDP Oram,Punjab Kings,37,0,24,4.0,9.25,37.0,24.0
JDP Oram,Rajasthan Royals,35,2,30,5.0,7.0,17.5,15.0
JDP Oram,Royal Challengers Bengaluru,75,2,68,11.333333333333334,6.617647058823529,37.5,34.0
JDP Oram,Sunrisers Hyderabad,41,0,30,5.0,8.2,41.0,30.0
JDS Neesham,Chennai Super Kings,81,1,56,9.333333333333334,8.678571428571429,81.0,56.0
JDS Neesham,Delhi Capitals,17,1,12,2.0,8.5,17.0,12.0
JDS Neesham,Gujarat Titans,29,0,18,3.0,9.666666666666666,29.0,18.0
JDS Neesham,Kolkata Knight Riders,26,0,14,2.3333333333333335,11.142857142857142,26.0,14.0
JDS Neesham,Mumbai Indians,52,0,25,4.166666666666667,12.479999999999999,52.0,25.0
JDS Neesham,Punjab Kings,14,0,6,1.0,14.0,14.0,6.0
JDS Neesham,Rajasthan Royals,52,4,48,8.0,6.5,13.0,12.0
JDS Neesham,Royal Challengers Bengaluru,35,0,25,4.166666666666667,8.399999999999999,35.0,25.0
JDS Neesham,Sunrisers Hyderabad,28,2,18,3.0,9.333333333333334,14.0,9.0
JE Root,Kolkata Knight Riders,14,0,12,2.0,7.0,14.0,12.0
JE Taylor,Chennai Super Kings,57,3,52,8.666666666666666,6.5769230769230775,19.0,17.333333333333332
JE Taylor,Mumbai Indians,34,2,24,4.0,8.5,17.0,12.0
JE Taylor,Rajasthan Royals,22,0,21,3.5,6.285714285714286,22.0,21.0
JE Taylor,Royal Challengers Bengaluru,44,1,25,4.166666666666667,10.559999999999999,44.0,25.0
JEC Franklin,Chennai Super Kings,38,3,24,4.0,9.5,12.666666666666666,8.0
JEC Franklin,Delhi Capitals,9,0,6,1.0,9.0,9.0,6.0
JEC Franklin,Kolkata Knight Riders,45,2,30,5.0,9.0,22.5,15.0
JEC Franklin,Other,64,1,44,7.333333333333333,8.727272727272728,64.0,44.0
JEC Franklin,Punjab Kings,5,1,7,1.1666666666666667,4.285714285714286,5.0,7.0
JEC Franklin,Rajasthan Royals,32,0,20,3.3333333333333335,9.6,32.0,20.0
JEC Franklin,Royal Challengers Bengaluru,9,0,6,1.0,9.0,9.0,6.0
JEC Franklin,Sunrisers Hyderabad,18,2,18,3.0,6.0,9.0,9.0
JH Kallis,Chennai Super Kings,388,10,298,49.666666666666664,7.812080536912752,38.8,29.8
JH Kallis,Delhi Capitals,354,11,279,46.5,7.612903225806452,32.18181818181818,25.363636363636363
JH Kallis,Kolkata Knight Riders,153,3,94,15.666666666666666,9.76595744680851,51.0,31.333333333333332
JH Kallis,Mumbai Indians,324,7,239,39.833333333333336,8.133891213389122,46.285714285714285,34.142857142857146
JH Kallis,Other,130,4,94,15.666666666666666,8.297872340425533,32.5,23.5
JH Kallis,Punjab Kings,329,9,246,41.0,8.024390243902438,36.55555555555556,27.333333333333332
JH Kallis,Rajasthan Royals,254,5,227,37.833333333333336,6.713656387665198,50.8,45.4
JH Kallis,Royal Challengers Bengaluru,127,9,131,21.833333333333332,5.816793893129772,14.11111111111111,14.555555555555555
JH Kallis,Sunrisers Hyderabad,234,7,191,31.833333333333332,7.350785340314136,33.42857142857143,27.285714285714285
JJ Bumrah,Chennai Super Kings,467,14,389,64.83333333333333,7.203084832904885,33.357142857142854,27.785714285714285
JJ Bumrah,Delhi Capitals,673,30,563,93.83333333333333,7.172291296625223,22.433333333333334,18.766666666666666
JJ Bumrah,Gujarat Titans,108,6,98,16.333333333333332,6.612244897959184,18.0,16.333333333333332
JJ Bumrah,Kolkata Knight Riders,552,25,437,72.83333333333333,7.578947368421053,22.08,17.48
JJ Bumrah,Lucknow Super Giants,94,5,99,16.5,5.696969696969697,18.8,19.8
JJ Bumrah,Other,155,5,112,18.666666666666668,8.303571428571429,31.0,22.4
JJ Bumrah,Punjab Kings,489,26,457,76.16666666666667,6.420131291028446,18.807692307692307,17.576923076923077
JJ Bumrah,Rajasthan Royals,400,19,382,63.666666666666664,6.282722513089006,21.05263157894737,20.105263157894736
JJ Bumrah,Rising Pune Supergiants,176,7,139,23.166666666666668,7.597122302158273,25.142857142857142,19.857142857142858
JJ Bumrah,Royal Challengers Bengaluru,627,29,513,85.5,7.333333333333333,21.620689655172413,17.689655172413794
JJ Bumrah,Sunrisers Hyderabad,482,20,406,67.66666666666667,7.123152709359605,24.1,20.3
JJ van der Wath,Chennai Super Kings,49,2,25,4.166666666666667,11.76,24.5,12.5
JJ van der Wath,Punjab Kings,50,0,24,4.0,12.5,50.0,24.0
JJ van der Wath,Sunrisers Hyderabad,30,1,27,4.5,6.666666666666667,30.0,27.0
JL Pattinson,Chennai Super Kings,27,1,25,4.166666666666667,6.4799999999999995,27.0,25.0
JL Pattinson,Delhi Capitals,37,0,21,3.5,10.571428571428571,37.0,21.0
JL Pattinson,Kolkata Knight Riders,25,2,25,4.166666666666667,6.0,12.5,12.5
JL Pattinson,Punjab Kings,28,2,25,4.166666666666667,6.72,14.0,12.5
JL Pattinson,Rajasthan Royals,59,4,41,6.833333333333333,8.634146341463415,14.75,10.25
JL Pattinson,Royal Challengers Bengaluru,86,0,42,7.0,12.285714285714286,86.0,42.0
JL Pattinson,Sunrisers Hyderabad,58,2,43,7.166666666666667,8.093023255813954,29.0,21.5
JM Kemp,Delhi Capitals,14,0,6,1.0,14.0,14.0,6.0
JM Kemp,Kolkata Knight Riders,12,3,19,3.1666666666666665,3.7894736842105265,4.0,6.333333333333333
JM Kemp,Punjab Kings,13,0,8,1.3333333333333333,9.75,13.0,8.0
JM Kemp,Sunrisers Hyderabad,15,0,14,2.3333333333333335,6.428571428571428,15.0,14.0
JO Holder,Chennai Super Kings,113,3,68,11.333333333333334,9.970588235294118,37.666666666666664,22.666666666666668
JO Holder,Delhi Capitals,306,2,193,32.166666666666664,9.512953367875648,153.0,96.5
JO Holder,Gujarat Titans,41,1,27,4.5,9.11111111111111,41.0,27.0
JO Holder,Kolkata Knight Riders,143,6,85,14.166666666666666,10.094117647058823,23.833333333333332,14.166666666666666
JO Holder,Lucknow Super Giants,38,1,24,4.0,9.5,38.0,24.0
JO Holder,Mumbai Indians,202,8,126,21.0,9.619047619047619,25.25,15.75
JO Holder,Other,14,0,13,2.1666666666666665,6.461538461538462,14.0,13.0
JO Holder,Punjab Kings,83,7,81,13.5,6.148148148148148,11.857142857142858,11.571428571428571
JO Holder,Rajasthan Royals,172,8,137,22.833333333333332,7.532846715328468,21.5,17.125
JO Holder,Royal Challengers Bengaluru,186,11,161,26.833333333333332,6.931677018633541,16.90909090909091,14.636363636363637
JO Holder,Sunrisers Hyderabad,163,6,134,22.333333333333332,7.298507462686567,27.166666666666668,22.333333333333332
JP Behrendorff,Chennai Super Kings,46,3,44,7.333333333333333,6.272727272727273,15.333333333333334,14.666666666666666
JP Behrendorff,Delhi Capitals,23,3,18,3.0,7.666666666666667,7.666666666666667,6.0
JP Behrendorff,Gujarat Titans,102,2,75,12.5,8.16,51.0,37.5
JP Behrendorff,Lucknow Super Giants,51,2,43,7.166666666666667,7.116279069767441,25.5,21.5
JP Behrendorff,Punjab Kings,76,2,43,7.166666666666667,10.604651162790697,38.0,21.5
JP Behrendorff,Rajasthan Royals,31,0,19,3.1666666666666665,9.789473684210527,31.0,19.0
JP Behrendorff,Royal Challengers Bengaluru,122,4,67,11.166666666666666,10.925373134328359,30.5,16.75
JP Behrendorff,Sunrisers Hyderabad,101,3,70,11.666666666666666,8.657142857142858,33.666666666666664,23.333333333333332
JP Duminy,Chennai Super Kings,71,1,69,11.5,6.173913043478261,71.0,69.0
JP Duminy,Delhi Capitals,73,1,58,9.666666666666666,7.551724137931035,73.0,58.0
JP Duminy,Kolkata Knight Riders,121,1,70,11.666666666666666,10.371428571428572,121.0,70.0
JP Duminy,Mumbai Indians,69,2,66,11.0,6.2727272727272725,34.5,33.0
JP Duminy,Other,108,2,82,13.666666666666666,7.902439024390244,54.0,41.0
JP Duminy,Punjab Kings,178,10,182,30.333333333333332,5.868131868131869,17.8,18.2
JP Duminy,Rajasthan Royals,55,1,51,8.5,6.470588235294118,55.0,51.0
JP Duminy,Rising Pune Supergiants,9,0,6,1.0,9.0,9.0,6.0
JP Duminy,Royal Challengers Bengaluru,70,0,54,9.0,7.777777777777778,70.0,54.0
JP Duminy,Sunrisers Hyderabad,80,5,63,10.5,7.619047619047619,16.0,12.6
JP Faulkner,Chennai Super Kings,184,6,141,23.5,7.829787234042553,30.666666666666668,23.5
JP Faulkner,Delhi Capitals,262,10,175,29.166666666666668,8.982857142857142,26.2,17.5
JP Faulkner,Kolkata Knight Riders,147,5,121,20.166666666666668,7.289256198347107,29.4,24.2
JP Faulkner,Mumbai Indians,299,11,195,32.5,9.2,27.181818181818183,17.727272727272727
JP Faulkner,Other,83,4,75,12.5,6.64,20.75,18.75
JP Faulkner,Punjab Kings,319,8,200,33.333333333333336,9.569999999999999,39.875,25.0
JP Faulkner,Rajasthan Royals,41,2,25,4.166666666666667,9.84,20.5,12.5
JP Faulkner,Rising Pune Supergiants,67,0,41,6.833333333333333,9.804878048780488,67.0,41.0
JP Faulkner,Royal Challengers Bengaluru,205,3,144,24.0,8.541666666666666,68.33333333333333,48.0
JP Faulkner,Sunrisers Hyderabad,192,12,170,28.333333333333332,6.776470588235294,16.0,14.166666666666666
JPR Scantlebury-Searles,Punjab Kings,52,1,27,4.5,11.555555555555555,52.0,27.0
JPR Scantlebury-Searles,Rajasthan Royals,13,0,6,1.0,13.0,13.0,6.0
JPR Scantlebury-Searles,Sunrisers Hyderabad,24,1,12,2.0,12.0,24.0,12.0
JR Hazlewood,Chennai Super Kings,73,5,73,12.166666666666666,6.0,14.6,14.6
JR Hazlewood,Delhi Capitals,217,9,160,26.666666666666668,8.1375,24.11111111111111,17.77777777777778
JR Hazlewood,Gujarat Titans,118,3,70,11.666666666666666,10.114285714285716,39.333333333333336,23.333333333333332
JR Hazlewood,Kolkata Knight Riders,91,6,76,12.666666666666666,7.184210526315789,15.166666666666666,12.666666666666666
JR Hazlewood,Lucknow Super Giants,103,10,97,16.166666666666668,6.371134020618556,10.3,9.7
JR Hazlewood,Mumbai Indians,120,3,80,13.333333333333334,9.0,40.0,26.666666666666668
JR Hazlewood,Punjab Kings,214,7,131,21.833333333333332,9.801526717557252,30.571428571428573,18.714285714285715
JR Hazlewood,Rajasthan Royals,218,12,163,27.166666666666668,8.024539877300613,18.166666666666668,13.583333333333334
JR Hazlewood,Royal Challengers Bengaluru,34,0,25,4.166666666666667,8.16,34.0,25.0
JR Hazlewood,Sunrisers Hyderabad,72,5,66,11.0,6.545454545454546,14.4,13.2
JR Hopes,Chennai Super Kings,125,1,74,12.333333333333334,10.135135135135135,125.0,74.0
JR Hopes,Delhi Capitals,2,2,6,1.0,2.0,1.0,3.0
JR Hopes,Kolkata Knight Riders,83,2,57,9.5,8.736842105263158,41.5,28.5
JR Hopes,Mumbai Indians,58,1,36,6.0,9.666666666666666,58.0,36.0
JR Hopes,Other,26,1,25,4.166666666666667,6.239999999999999,26.0,25.0
JR Hopes,Punjab Kings,70,1,42,7.0,10.0,70.0,42.0
JR Hopes,Rajasthan Royals,62,3,43,7.166666666666667,8.651162790697674,20.666666666666668,14.333333333333334
JR Hopes,Royal Challengers Bengaluru,57,1,43,7.166666666666667,7.953488372093023,57.0,43.0
JR Hopes,Sunrisers Hyderabad,65,2,43,7.166666666666667,9.069767441860465,32.5,21.5
JW Hastings,Delhi Capitals,6,2,16,2.6666666666666665,2.25,3.0,8.0
JW Hastings,Mumbai Indians,31,0,26,4.333333333333333,7.153846153846154,31.0,26.0
JW Hastings,Sunrisers Hyderabad,29,1,19,3.1666666666666665,9.157894736842106,29.0,19.0
Jalaj S Saxena,Delhi Capitals,27,0,18,3.0,9.0,27.0,18.0
Jaskaran Singh,Chennai Super Kings,16,0,7,1.1666666666666667,13.714285714285714,16.0,7.0
Jaskaran Singh,Kolkata Knight Riders,53,3,43,7.166666666666667,7.395348837209302,17.666666666666668,14.333333333333334
Jaskaran Singh,Mumbai Indians,58,2,36,6.0,9.666666666666666,29.0,18.0
Jaskaran Singh,Punjab Kings,12,1,6,1.0,12.0,12.0,6.0
Jaskaran Singh,Royal Challengers Bengaluru,32,0,19,3.1666666666666665,10.105263157894738,32.0,19.0
Joginder Sharma,Delhi Capitals,86,2,50,8.333333333333334,10.319999999999999,43.0,25.0
Joginder Sharma,Kolkata Knight Riders,32,1,26,4.333333333333333,7.384615384615385,32.0,26.0
Joginder Sharma,Mumbai Indians,135,5,103,17.166666666666668,7.864077669902912,27.0,20.6
Joginder Sharma,Punjab Kings,47,1,25,4.166666666666667,11.28,47.0,25.0
Joginder Sharma,Rajasthan Royals,23,0,12,2.0,11.5,23.0,12.0
Joginder Sharma,Royal Challengers Bengaluru,37,3,30,5.0,7.4,12.333333333333334,10.0
Joginder Sharma,Sunrisers Hyderabad,59,0,26,4.333333333333333,13.615384615384617,59.0,26.0
K Goel,Chennai Super Kings,48,0,30,5.0,9.6,48.0,30.0
K Goel,Mumbai Indians,34,0,31,5.166666666666667,6.580645161290322,34.0,31.0
K Goel,Rajasthan Royals,11,0,6,1.0,11.0,11.0,6.0
K Gowtham,Chennai Super Kings,96,0,55,9.166666666666666,10.472727272727273,96.0,55.0
K Gowtham,Delhi Capitals,161,2,127,21.166666666666668,7.606299212598425,80.5,63.5
K Gowtham,Kolkata Knight Riders,141,6,98,16.333333333333332,8.63265306122449,23.5,16.333333333333332
K Gowtham,Mumbai Indians,135,1,80,13.333333333333334,10.125,135.0,80.0
K Gowtham,Punjab Kings,93,5,88,14.666666666666666,6.340909090909091,18.6,17.6
K Gowtham,Rajasthan Royals,30,2,24,4.0,7.5,15.0,12.0
K Gowtham,Royal Challengers Bengaluru,71,3,72,12.0,5.916666666666667,23.666666666666668,24.0
K Gowtham,Sunrisers Hyderabad,81,2,55,9.166666666666666,8.836363636363638,40.5,27.5
K Kartikeya,Chennai Super Kings,56,3,48,8.0,7.0,18.666666666666668,16.0
K Kartikeya,Gujarat Titans,120,3,74,12.333333333333334,9.72972972972973,40.0,24.666666666666668
K Kartikeya,Kolkata Knight Riders,32,2,18,3.0,10.666666666666666,16.0,9.0
K Kartikeya,Mumbai Indians,22,0,12,2.0,11.0,22.0,12.0
K Kartikeya,Punjab Kings,45,1,33,5.5,8.181818181818182,45.0,33.0
K Kartikeya,Rajasthan Royals,33,1,36,6.0,5.5,33.0,36.0
K Kartikeya,Royal Challengers Bengaluru,60,2,44,7.333333333333333,8.181818181818182,30.0,22.0
K Kartikeya,Sunrisers Hyderabad,39,0,25,4.166666666666667,9.36,39.0,25.0
K Khejroliya,Chennai Super Kings,44,2,19,3.1666666666666665,13.894736842105264,22.0,9.5
K Khejroliya,Delhi Capitals,20,0,9,1.5,13.333333333333334,20.0,9.0
K Khejroliya,Kolkata Knight Riders,34,0,27,4.5,7.555555555555555,34.0,27.0
K Khejroliya,Punjab Kings,33,2,24,4.0,8.25,16.5,12.0
K Khejroliya,Rajasthan Royals,86,1,44,7.333333333333333,11.727272727272728,86.0,44.0
K Khejroliya,Sunrisers Hyderabad,29,1,25,4.166666666666667,6.959999999999999,29.0,25.0
K Rabada,Chennai Super Kings,261,9,227,37.833333333333336,6.898678414096916,29.0,25.22222222222222
K Rabada,Delhi Capitals,197,2,118,19.666666666666668,10.016949152542372,98.5,59.0
K Rabada,Gujarat Titans,188,9,125,20.833333333333332,9.024000000000001,20.88888888888889,13.88888888888889
K Rabada,Kolkata Knight Riders,351,13,237,39.5,8.886075949367088,27.0,18.23076923076923
K Rabada,Lucknow Super Giants,261,10,152,25.333333333333332,10.302631578947368,26.1,15.2
K Rabada,Mumbai Indians,424,14,312,52.0,8.153846153846153,30.285714285714285,22.285714285714285
K Rabada,Other,28,2,24,4.0,7.0,14.0,12.0
K Rabada,Punjab Kings,284,16,206,34.333333333333336,8.271844660194175,17.75,12.875
K Rabada,Rajasthan Royals,306,16,226,37.666666666666664,8.123893805309734,19.125,14.125
K Rabada,Royal Challengers Bengaluru,225,18,199,33.166666666666664,6.78391959798995,12.5,11.055555555555555
K Rabada,Sunrisers Hyderabad,378,17,264,44.0,8.590909090909092,22.235294117647058,15.529411764705882
K Santokie,Punjab Kings,40,1,24,4.0,10.0,40.0,24.0
K Santokie,Rajasthan Royals,50,2,27,4.5,11.11111111111111,25.0,13.5
K Upadhyay,Kolkata Knight Riders,19,0,13,2.1666666666666665,8.76923076923077,19.0,13.0
K Upadhyay,Rajasthan Royals,29,0,19,3.1666666666666665,9.157894736842106,29.0,19.0
K Upadhyay,Royal Challengers Bengaluru,33,0,24,4.0,8.25,33.0,24.0
K Yadav,Chennai Super Kings,18,1,18,3.0,6.0,18.0,18.0
K Yadav,Mumbai Indians,16,0,12,2.0,8.0,16.0,12.0
K Yadav,Sunrisers Hyderabad,50,1,24,4.0,12.5,50.0,24.0
KA Jamieson,Chennai Super Kings,31,0,19,3.1666666666666665,9.789473684210527,31.0,19.0
KA Jamieson,Delhi Capitals,32,1,24,4.0,8.0,32.0,24.0
KA Jamieson,Kolkata Knight Riders,67,3,34,5.666666666666667,11.823529411764705,22.333333333333332,11.333333333333334
KA Jamieson,Mumbai Indians,121,2,87,14.5,8.344827586206897,60.5,43.5
KA Jamieson,Punjab Kings,32,2,19,3.1666666666666665,10.105263157894738,16.0,9.5
KA Jamieson,Rajasthan Royals,28,1,26,4.333333333333333,6.461538461538462,28.0,26.0
KA Jamieson,Royal Challengers Bengaluru,75,4,45,7.5,10.0,18.75,11.25
KA Jamieson,Sunrisers Hyderabad,30,1,19,3.1666666666666665,9.473684210526317,30.0,19.0
KA Maharaj,Gujarat Titans,16,0,12,2.0,8.0,16.0,12.0
KA Maharaj,Punjab Kings,23,2,24,4.0,5.75,11.5,12.0
KA Pollard,Chennai Super Kings,386,14,286,47.666666666666664,8.097902097902098,27.571428571428573,20.428571428571427
KA Pollard,Delhi Capitals,273,7,211,35.166666666666664,7.763033175355451,39.0,30.142857142857142
KA Pollard,Gujarat Titans,13,1,12,2.0,6.5,13.0,12.0
KA Pollard,Kolkata Knight Riders,208,4,151,25.166666666666668,8.264900662251655,52.0,37.75
KA Pollard,Lucknow Super Giants,8,2,12,2.0,4.0,4.0,6.0
KA Pollard,Other,142,3,97,16.166666666666668,8.783505154639174,47.333333333333336,32.333333333333336
KA Pollard,Punjab Kings,256,7,179,29.833333333333332,8.581005586592179,36.57142857142857,25.571428571428573
KA Pollard,Rajasthan Royals,306,12,199,33.166666666666664,9.226130653266333,25.5,16.583333333333332
KA Pollard,Rising Pune Supergiants,30,0,12,2.0,15.0,30.0,12.0
KA Pollard,Royal Challengers Bengaluru,315,11,235,39.166666666666664,8.042553191489363,28.636363636363637,21.363636363636363
KA Pollard,Sunrisers Hyderabad,243,8,192,32.0,7.59375,30.375,24.0
KAJ Roach,Kolkata Knight Riders,48,0,26,4.333333333333333,11.076923076923078,48.0,26.0
KAJ Roach,Mumbai Indians,32,0,26,4.333333333333333,7.384615384615385,32.0,26.0
KC Cariappa,Delhi Capitals,60,2,44,7.333333333333333,8.181818181818182,30.0,22.0
KC Cariappa,Mumbai Indians,36,0,25,4.166666666666667,8.639999999999999,36.0,25.0
KC Cariappa,Other,39,2,42,7.0,5.571428571428571,19.5,21.0
KC Cariappa,Royal Challengers Bengaluru,99,3,49,8.166666666666666,12.122448979591837,33.0,16.333333333333332
KC Cariappa,Sunrisers Hyderabad,114,1,64,10.666666666666666,10.6875,114.0,64.0
KH Pandya,Chennai Super Kings,365,12,266,44.333333333333336,8.233082706766917,30.416666666666668,22.166666666666668
KH Pandya,Delhi Capitals,377,11,299,49.833333333333336,7.565217391304348,34.27272727272727,27.181818181818183
KH Pandya,Gujarat Titans,140,6,138,23.0,6.086956521739131,23.333333333333332,23.0
KH Pandya,Kolkata Knight Riders,336,11,288,48.0,7.0,30.545454545454547,26.181818181818183
KH Pandya,Lucknow Super Giants,52,2,39,6.5,8.0,26.0,19.5
KH Pandya,Mumbai Indians,200,9,162,27.0,7.407407407407407,22.22222222222222,18.0
KH Pandya,Other,80,4,79,13.166666666666666,6.075949367088608,20.0,19.75
KH Pandya,Punjab Kings,425,12,343,57.166666666666664,7.4344023323615165,35.416666666666664,28.583333333333332
KH Pandya,Rajasthan Royals,318,9,250,41.666666666666664,7.632000000000001,35.333333333333336,27.77777777777778
KH Pandya,Rising Pune Supergiants,102,0,73,12.166666666666666,8.383561643835616,102.0,73.0
KH Pandya,Royal Challengers Bengaluru,423,12,377,62.833333333333336,6.73209549071618,35.25,31.416666666666668
KH Pandya,Sunrisers Hyderabad,323,12,257,42.833333333333336,7.5408560311284045,26.916666666666668,21.416666666666668
KJ Abbott,Kolkata Knight Riders,32,0,20,3.3333333333333335,9.6,32.0,20.0
KJ Abbott,Rising Pune Supergiants,63,1,43,7.166666666666667,8.790697674418604,63.0,43.0
KJ Abbott,Royal Challengers Bengaluru,48,1,21,3.5,13.714285714285714,48.0,21.0
KJ Abbott,Sunrisers Hyderabad,34,0,18,3.0,11.333333333333334,34.0,18.0
KK Ahmed,Chennai Super Kings,289,9,232,38.666666666666664,7.474137931034483,32.111111111111114,25.77777777777778
KK Ahmed,Delhi Capitals,237,10,161,26.833333333333332,8.832298136645964,23.7,16.1
KK Ahmed,Gujarat Titans,157,7,130,21.666666666666668,7.246153846153846,22.428571428571427,18.571428571428573
KK Ahmed,Kolkata Knight Riders,273,9,193,32.166666666666664,8.487046632124352,30.333333333333332,21.444444444444443
KK Ahmed,Lucknow Super Giants,131,6,87,14.5,9.03448275862069,21.833333333333332,14.5
KK Ahmed,Mumbai Indians,254,12,180,30.0,8.466666666666667,21.166666666666668,15.0
KK Ahmed,Punjab Kings,402,17,300,50.0,8.04,23.647058823529413,17.647058823529413
KK Ahmed,Rajasthan Royals,350,9,228,38.0,9.210526315789474,38.888888888888886,25.333333333333332
KK Ahmed,Royal Challengers Bengaluru,279,8,169,28.166666666666668,9.905325443786982,34.875,21.125
KK Ahmed,Sunrisers Hyderabad,102,4,61,10.166666666666666,10.032786885245903,25.5,15.25
